sample,mass1,mass2,spin1z,spin2z,delta_t,f_lower,sample_rate,padded,truncated
sample37314,74.67348618693111,9.898120608502865,0.06465941651579132,0.19909751682227383,0.0001220703125,22.163547931952618,8192.0,False,True
sample37315,60.436363806538125,66.45384623031904,0.1819022811184955,-0.7380093644913102,0.0001220703125,12.359545336767395,8192.0,False,True
sample37316,63.71689421680725,74.34376499895751,-0.6078998142081378,0.317033977851226,0.0001220703125,11.740928962021101,8192.0,False,True
sample37317,29.572720856375817,63.52785503061777,0.4508305611626485,0.6060976972919111,0.0001220703125,15.809900665633373,8192.0,False,True
sample37318,39.0585279242541,12.952482086524245,0.35956126174045056,-0.15002217369450166,0.0001220703125,24.04318415784707,8192.0,False,True
sample37319,56.06197729338691,71.55575807151263,-0.6986078191196747,0.8283111858978606,0.0001220703125,12.373780382899268,8192.0,False,True
sample3732,55.955126454147006,32.444744381168015,-0.7532742372442539,0.19974322344698325,0.0001220703125,15.910845667136584,8192.0,False,True
sample37320,58.4126432342531,35.62648383452385,-0.4593783546211304,0.05074113999027541,0.0001220703125,15.234020640139413,8192.0,False,True
sample37321,53.82086761390086,70.8020523620005,-0.028115737277028652,-0.6245446340491456,0.0001220703125,12.577141184096432,8192.0,False,True
sample37322,20.209954415969378,43.62008571070163,-0.6032776087563858,-0.5965421167494163,0.0001220703125,20.029245752637298,8192.0,False,True
sample37323,23.540259557709184,20.918446588370458,0.40929450165959136,0.05718887988670518,0.0001220703125,23.816215266869932,8192.0,False,True
sample37324,37.544308914984526,23.342748026765474,-0.7795957940082762,-0.6273667596156125,0.0001220703125,19.955402196595106,8192.0,False,True
sample37325,67.67760902068034,20.396405875131244,0.7052737021977266,0.27697224238349183,0.0001220703125,17.624320353925803,8192.0,False,True
sample37326,16.034698235888705,59.8949755540768,-0.0023435726892602204,0.07585446302050125,0.0001220703125,19.82157439644385,8192.0,False,True
sample37327,55.02370925347957,56.06284509156281,0.9919270815596334,-0.8722333844521304,0.0001220703125,13.420052406329319,8192.0,False,True
sample37328,22.02803389993583,35.466984828193056,0.435384300731105,0.9597640875832248,0.0001220703125,20.685197614340737,8192.0,False,True
sample37329,46.904982783964485,27.421092455521247,0.47695514050866306,0.4224229565564258,0.0001220703125,17.717794026917616,8192.0,False,True
sample3733,57.34608805986358,17.943779502339094,0.9565643051812637,-0.5798462234532495,0.0001220703125,19.2948461487138,8192.0,False,True
sample37330,47.26099131339794,65.1759498051935,0.35985497628051644,-0.740180553426005,0.0001220703125,13.447705917982738,8192.0,False,True
sample37331,20.364408598442722,53.32382439059925,-0.6868249661027873,0.15790713362185038,0.0001220703125,18.858548245421375,8192.0,False,True
sample37332,32.83898475249629,50.939844817644854,-0.9796490242182601,-0.5320309891540799,0.0001220703125,16.296897442154897,8192.0,False,True
sample37333,73.72832401033264,59.40944121671729,0.18965794127674063,-0.4494676435590518,0.0001220703125,12.036074595001256,8192.0,False,True
sample37334,16.88520466943898,40.35010571604138,-0.3641010598541258,-0.2905654488835364,0.0001220703125,21.762424467098523,8192.0,False,True
sample37335,48.40455001277521,6.466807450352282,-0.9841685558281127,-0.012840327285972952,0.0001220703125,21.734233636912123,8192.0,False,True
sample37336,19.369586902665386,37.55013785666572,-0.07496236450706273,0.5309937062079141,0.0001220703125,21.220923869062396,8192.0,False,True
sample37337,60.90069261040957,15.371954934934271,0.0789721196017904,-0.17439166465192735,0.0001220703125,20.023742470560364,8192.0,False,True
sample37338,61.37708818630282,70.23057252573867,0.5961332461499632,-0.40204312677377985,0.0001220703125,12.091115263520122,8192.0,False,True
sample37339,30.344410873060177,15.768544214192092,0.6888313372007778,-0.8071961841169543,0.0001220703125,24.184237639271377,8192.0,False,True
sample3734,40.895815277890435,13.10562692737398,0.7815988448817331,0.6101411979350354,0.0001220703125,23.639066197387137,8192.0,False,True
sample37340,8.155678217294412,66.1801808089254,-0.23928087618046567,0.571187921432086,0.0001220703125,24.537775146305865,8192.0,False,True
sample37341,21.314694492028387,59.42280512220671,0.2555240168402958,0.6843161890373434,0.0001220703125,18.005418189222507,8192.0,False,True
sample37342,22.746180731858203,56.844380465842896,0.5148229500004807,0.6370104831981881,0.0001220703125,17.834670332529264,8192.0,False,True
sample37343,31.67692632046052,45.82770232119634,-0.08345252371049827,-0.2354764481092605,0.0001220703125,17.020416547233342,8192.0,False,True
sample37344,41.23594022341141,38.337934188389646,0.7842117367182105,-0.844756217282129,0.0001220703125,16.539142286065523,8192.0,False,True
sample37345,7.056345876475293,30.807562960691115,-0.14558993460406233,-0.2728081236465749,0.0001220703125,31.719046796788177,8192.0,False,True
sample37346,29.280291850761632,19.060169445806874,-0.20102320953521768,-0.6757041465965581,0.0001220703125,22.963148700986114,8192.0,False,True
sample37347,43.34953199494639,32.15830121561791,-0.8436563810191596,0.934987576479482,0.0001220703125,17.22466692925202,8192.0,False,True
sample37348,63.71150271880303,64.38501484791561,0.008961652819316712,-0.6508153250065571,0.0001220703125,12.276429407626393,8192.0,False,True
sample37349,41.07964043099571,13.755688902546828,-0.934678061969868,-0.7240186639174213,0.0001220703125,23.219217982139472,8192.0,False,True
sample3735,29.749664759715813,9.691080509595228,-0.8008386202350581,0.8776560473082545,0.0001220703125,28.678318502780527,8192.0,False,True
sample37350,46.56843324194062,21.72922360518016,0.992038312692073,0.02898800029540871,0.0001220703125,19.181416954947267,8192.0,False,True
sample37351,49.403052160853896,74.20702651548905,0.6446251230529617,-0.10994962908531825,0.0001220703125,12.747883332078832,8192.0,False,True
sample37352,45.3803416183065,69.0663761377463,0.6750571046410009,0.6233095448256826,0.0001220703125,13.39001011629865,8192.0,False,True
sample37353,50.63233407672435,27.8605248415833,-0.3704519162906247,-0.8957265302488364,0.0001220703125,17.231703036693794,8192.0,False,True
sample37354,7.439983726677564,73.2126922994089,-0.5078051900818299,-0.8756059360890683,0.0001220703125,14.82262462937992,8192.0,False,True
sample37355,25.194145360901086,68.06591573797215,0.7585862646615843,0.09363327822171519,0.0001220703125,16.363713410756276,8192.0,False,True
sample37356,44.05596142441484,16.79093064204892,0.7879907915409409,0.9135732566575622,0.0001220703125,21.263311657787014,8192.0,False,True
sample37357,70.59805055784203,46.925224285463024,-0.7590849948437127,0.756018825139806,0.0001220703125,13.158207616426498,8192.0,False,True
sample37358,39.75216215334414,58.24090343930795,-0.4505320225976044,-0.3277401061936194,0.0001220703125,14.712432891273922,8192.0,False,True
sample37359,52.75146608382574,53.17751454961848,0.976938354177037,-0.38610810751100255,0.0001220703125,13.824415695761074,8192.0,False,True
sample3736,41.989469676979205,63.87074362773097,-0.5699984461086847,-0.17285823370644537,0.0001220703125,14.058261212926386,8192.0,False,True
sample37360,11.032037722776696,31.41224364601541,-0.9759604495806403,-0.979029765154575,0.0001220703125,27.013153476070702,8192.0,False,True
sample37361,13.218419975098707,63.94559033527265,-0.7390984935374472,-0.7660853052447066,0.0001220703125,20.83586056159156,8192.0,False,True
sample37362,16.128865217028213,18.694430138894276,0.536592094140604,-0.480049520159362,0.0001220703125,27.764900128585126,8192.0,False,True
sample37363,71.0399836866605,50.82363842112461,0.6171972990781053,-0.013803547813263206,0.0001220703125,12.798289564064003,8192.0,False,True
sample37364,20.440329545037237,34.258702949196504,0.3293151078362996,-0.5554190535597447,0.0001220703125,21.418117694469544,8192.0,False,True
sample37365,27.95350995214687,35.927474977699156,0.20650409914301304,-0.5559309322085253,0.0001220703125,19.07562200817431,8192.0,False,True
sample37366,48.57278987921227,60.867261281919205,-0.6491244420200541,0.4850132353830289,0.0001220703125,13.610109864780553,8192.0,False,True
sample37367,20.184488976988455,16.694017115434537,-0.6322099065204134,0.45305740136741146,0.0001220703125,26.82319975750722,8192.0,False,True
sample37368,5.007579343384174,55.12346203928706,0.11821035299468041,-0.19024934659546133,0.0001220703125,30.72781062148986,8192.0,False,True
sample37369,69.35587638356685,67.16506869782602,-0.321956989254808,-0.41678722756985565,0.0001220703125,11.798336726498176,8192.0,False,True
sample3737,38.94512871999608,7.70451696126731,-0.1172674613418041,0.7704693210360974,0.0001220703125,28.85110708839694,8192.0,False,True
sample37370,67.91186303263257,54.10975847323771,0.28555279666324573,0.11327666761962119,0.0001220703125,12.716058954416164,8192.0,False,True
sample37371,61.800053373514004,47.81641560209988,-0.5977642630699143,-0.07538081489873061,0.0001220703125,13.615330076356749,8192.0,False,True
sample37372,22.421425294269742,41.1236952315427,-0.42812476895586093,0.42764293808866316,0.0001220703125,19.68375356105904,8192.0,False,True
sample37373,5.278833056145846,61.27142388070811,-0.22685107224050338,0.890834514937416,0.0001220703125,29.324198667118676,8192.0,False,True
sample37374,61.605117253953665,14.113015303495128,0.12304988807523698,0.4413843632644231,0.0001220703125,20.568004573535692,8192.0,False,True
sample37375,27.269253973878996,39.85242277307692,-0.6776196950852749,-0.22282205845376712,0.0001220703125,18.634414592584175,8192.0,False,True
sample37376,33.51138964643539,27.760548158863923,0.4545447002987705,-0.9419219309682781,0.0001220703125,19.529041244896824,8192.0,False,True
sample37377,32.91379844179323,46.41224390436856,0.05281886101472766,-0.20649592819350193,0.0001220703125,16.74668718154278,8192.0,False,True
sample37378,49.0119699831599,22.457164256867156,0.5961510771694091,-0.9693783543095197,0.0001220703125,18.691721906959888,8192.0,False,True
sample37379,25.453579076243233,5.771135116075083,0.48255818025506747,-0.9362986780850805,0.0001220703125,35.86653482262984,8192.0,False,True
sample3738,70.08503289199624,39.821146153846854,0.5461999310919373,-0.7033008117744906,0.0001220703125,13.914945939928753,8192.0,False,True
sample37380,11.186648054045161,65.0548077252275,0.9797271221182487,0.3405629126035593,0.0001220703125,22.005818752158312,8192.0,False,True
sample37381,21.779359639985326,16.082080144160642,-0.09449556256838221,-0.4754114365819819,0.0001220703125,26.52377231776032,8192.0,False,True
sample37382,55.50288218540185,17.26051556706599,-0.10386774907366547,-0.9307542221322599,0.0001220703125,19.734745616915696,8192.0,False,True
sample37383,37.55732656613953,49.252633884255374,0.16349994291711856,-0.8783532047842187,0.0001220703125,15.763605024434685,8192.0,False,True
sample37384,5.635651719103584,54.225379091355855,-0.7278089063123145,-0.8513571344019422,0.0001220703125,17.736590714314918,8192.0,False,True
sample37385,28.133867159982287,22.25817521572295,0.8344310817519206,-0.08132734949528209,0.0001220703125,22.10708712559683,8192.0,False,True
sample37386,56.953135753529324,55.28457514030483,0.8288999608994628,0.9827519315726255,0.0001220703125,13.334527840116108,8192.0,False,True
sample37387,50.075969741772674,9.85343327375972,-0.723990741536598,0.9005521839735252,0.0001220703125,24.703275232174736,8192.0,False,True
sample37388,29.432745105976853,68.78701533804607,0.7318648613993312,-0.1669051076810869,0.0001220703125,15.475842257370934,8192.0,False,True
sample37389,68.89991046734005,63.18496005289701,-0.8174955263565807,-0.67800118655371,0.0001220703125,12.051757747076266,8192.0,False,True
sample3739,52.459391163983504,71.21575161714496,0.3290982599044726,-0.22818061036529547,0.0001220703125,12.658768589896592,8192.0,False,True
sample37390,58.61264370393781,9.688926815762313,0.6167776421515468,0.16502441125162137,0.0001220703125,23.820979493336097,8192.0,False,True
sample37391,43.28093085243685,63.32683049967568,-0.10305307772392236,-0.3555755540817437,0.0001220703125,13.956382784451616,8192.0,False,True
sample37392,9.366912806128985,13.803736314369011,-0.39952890908944283,-0.5900187071123337,0.0001220703125,36.24730726556466,8192.0,False,True
sample37393,65.7234948808599,42.71187509775541,0.4761307953139796,0.30943183950193076,0.0001220703125,13.861214583478114,8192.0,False,True
sample37394,59.677501350080874,62.53346658791055,0.0881965276045179,-0.5467490869056553,0.0001220703125,12.645135741813316,8192.0,False,True
sample37395,10.354680119644387,58.5526850265221,-0.4790891278315146,-0.6165888849769319,0.0001220703125,23.26927171725011,8192.0,False,True
sample37396,15.493974317099772,31.34307383771574,-0.10194155753610956,-0.23278339772823964,0.0001220703125,24.09713616659393,8192.0,False,True
sample37397,33.582238076582414,15.156526217640046,-0.8286311142508697,-0.7815662194057827,0.0001220703125,23.794370590025622,8192.0,False,True
sample37398,41.09772585567324,23.961467648717665,0.873774539897657,-0.8305458966520196,0.0001220703125,19.26062079580201,8192.0,False,True
sample37399,25.768901928076055,67.1364116621917,0.044789456809513184,-0.8382896487918446,0.0001220703125,16.301993055059732,8192.0,False,True
sample374,48.45745498345109,23.123158171447194,-0.16578919801546343,-0.37014118130461726,0.0001220703125,18.57066342702415,8192.0,False,True
sample3740,46.034416425344496,74.07970349530339,-0.9255859199510172,0.6969752335064633,0.0001220703125,13.051545828857677,8192.0,False,True
sample37400,29.24817120453291,44.53470169978682,0.8760443374813386,-0.17947078675262995,0.0001220703125,17.617787606637275,8192.0,False,True
sample37401,43.3951967927769,21.77210749503309,0.8395703467186201,-0.9695923813454344,0.0001220703125,19.566192356400098,8192.0,False,True
sample37402,57.194608365462805,12.83202727068827,0.03408734800565705,-0.9132242265849878,0.0001220703125,21.704256826846272,8192.0,False,True
sample37403,61.664653042258124,71.89520717762794,0.27309530264025617,-0.16952537057692896,0.0001220703125,11.986414898724602,8192.0,False,True
sample37404,50.7355141263143,74.76754912169642,0.8994264303702774,-0.8966139417807168,0.0001220703125,12.609655906063397,8192.0,False,True
sample37405,39.009079213077314,69.61355215099297,0.6678633608808745,-0.9220826708779897,0.0001220703125,14.03778635225859,8192.0,False,True
sample37406,6.8150699210061845,59.11876810646984,0.5141049424080145,-0.820128185862486,0.0001220703125,20.230532877810273,8192.0,False,True
sample37407,16.30549599028244,22.741023485032972,-0.5550808581421095,0.29980597786896956,0.0001220703125,26.06301668189722,8192.0,False,True
sample37408,57.281104210760624,23.811287783146682,-0.6175752813437232,0.6713123224463314,0.0001220703125,17.521874411409833,8192.0,False,True
sample37409,22.75881170422015,46.34246304007459,0.5617692153834563,0.40514209689718583,0.0001220703125,18.91334721776621,8192.0,False,True
sample3741,53.13616510436005,18.6156076183728,0.8953466067123065,0.5491495834881505,0.0001220703125,19.465236925730043,8192.0,False,True
sample37410,49.97438352840889,47.06075840534656,-0.9689593951204206,-0.8760247461070789,0.0001220703125,14.608130561142897,8192.0,False,True
sample37411,31.650771673954996,13.265862318684366,-0.04266617894414815,-0.44668878090889674,0.0001220703125,25.315521510000934,8192.0,False,True
sample37412,38.977161516983685,67.34818008562164,-0.7020640799569651,0.013582282173547733,0.0001220703125,14.179452745944213,8192.0,False,True
sample37413,40.2263941054975,69.4104461068064,0.35896190531677885,-0.9846236973289275,0.0001220703125,13.908313942747412,8192.0,False,True
sample37414,49.22890948488079,45.65282483645822,-0.06678903721740648,-0.4367031139102865,0.0001220703125,14.817358004067058,8192.0,False,True
sample37415,56.09422646712197,62.55234368331497,0.5180240999616487,-0.3869066802881489,0.0001220703125,12.892945329275069,8192.0,False,True
sample37416,74.32135882467092,74.54581996939352,-0.6217461361320817,0.5774338115483572,0.0001220703125,11.175820480106117,8192.0,False,True
sample37417,61.858048717494846,55.23028428441601,-0.7555724686207566,-0.7491077560860004,0.0001220703125,13.001098272579004,8192.0,False,True
sample37418,19.26492123681201,38.28218573634362,-0.17471702792258081,0.8970751570659877,0.0001220703125,21.139628421120104,8192.0,False,True
sample37419,11.568003973072102,8.484085776264862,0.7374049317982662,-0.44436557853801717,0.0001220703125,39.475446307027234,8192.0,False,True
sample3742,66.56763461920221,18.348699858817383,0.7505406742115345,-0.3773157620347799,0.0001220703125,18.367673270391588,8192.0,False,True
sample37420,13.898551954477341,52.25467673034355,0.25453229517228537,-0.13831967199261475,0.0001220703125,21.635366642882072,8192.0,False,True
sample37421,46.86962421656295,19.79151481196501,-0.9961104964520578,0.41488580956363574,0.0001220703125,19.757229735731585,8192.0,False,True
sample37422,35.63330360190268,69.62814441734719,-0.022494443340637105,0.257835820954904,0.0001220703125,14.464360095859359,8192.0,False,True
sample37423,74.05272244148172,46.404578488284656,0.7952665801054511,-0.059613453616585654,0.0001220703125,13.018826572415453,8192.0,False,True
sample37424,5.096217974841927,57.5589769740406,-0.7952430679329645,-0.40954611424389287,0.0001220703125,22.64260548810713,8192.0,False,True
sample37425,40.63393380232632,60.61854305128288,-0.03690608712909427,-0.24960748056184578,0.0001220703125,14.433485481834273,8192.0,False,True
sample37426,64.88640469952992,39.84425356397067,0.9912636702752237,0.22489897713826934,0.0001220703125,14.233783330035735,8192.0,False,True
sample37427,57.073379380255076,51.137242832247395,0.9621385327589907,0.2494692454012496,0.0001220703125,13.656850310515875,8192.0,False,True
sample37428,11.420325273318792,34.2815730342863,-0.5235427235111869,-0.6577880687351778,0.0001220703125,26.044766788332435,8192.0,False,True
sample37429,63.47913322543478,40.90390793265917,0.2988635522554749,-0.30338235418410986,0.0001220703125,14.204835890003366,8192.0,False,True
sample3743,12.6174154063896,38.42612301152301,-0.0017299487497235422,-0.6521896840392928,0.0001220703125,24.372474881092757,8192.0,False,True
sample37430,69.86335568724769,74.52538878571666,0.5122864426719663,0.8193808614421852,0.0001220703125,11.395671768302869,8192.0,False,True
sample37431,55.73899670740178,38.21945048546025,0.43607305841692845,-0.5365123129733824,0.0001220703125,15.099290230121596,8192.0,False,True
sample37432,59.76355074243008,60.05393408576378,0.2879796116711214,0.06202945149786998,0.0001220703125,12.799830772977177,8192.0,False,True
sample37433,23.44531581218231,6.663587633274038,0.6876084881781944,0.3897081749314847,0.0001220703125,34.88841108272104,8192.0,False,True
sample37434,37.114864444962365,24.243757289852724,-0.014885589905012764,-0.6346724839751439,0.0001220703125,19.778116053120534,8192.0,False,True
sample37435,17.37308614940544,14.336838312153983,-0.3561544640142551,0.10956939158913792,0.0001220703125,29.480267129250663,8192.0,False,True
sample37436,60.290650286463354,19.021062789589692,0.4411373876507202,-0.3855032055009644,0.0001220703125,18.647314038870597,8192.0,False,True
sample37437,54.18523102868276,55.79968629851995,0.15745239949081735,0.26850055635221437,0.0001220703125,13.504555151206278,8192.0,False,True
sample37438,24.256249213208303,22.11792879352339,-0.7180881272306356,0.16608988445214667,0.0001220703125,23.184748478342566,8192.0,False,True
sample37439,67.24349445103906,42.84860586190519,-0.49808104576491796,-0.2844181916734049,0.0001220703125,13.752457277629818,8192.0,False,True
sample3744,9.344468974492118,53.85829072955192,-0.25630186701066515,0.007998969862709093,0.0001220703125,24.684265372230076,8192.0,False,True
sample37440,32.52311310432818,25.340953362619402,0.6175802312781916,0.9757027093756775,0.0001220703125,20.290902800806016,8192.0,False,True
sample37441,45.4607982721269,14.727824700143369,-0.6120955876399307,-0.5480207556415955,0.0001220703125,22.043437780818863,8192.0,False,True
sample37442,66.78241870718975,58.92713371976448,0.6934852179582373,-0.03366646542953078,0.0001220703125,12.439713718691044,8192.0,False,True
sample37443,19.880039050913314,48.529214488795915,-0.21289949127763896,0.8514393104835968,0.0001220703125,19.531588672330134,8192.0,False,True
sample37444,35.76934431461797,10.87642793277412,0.540876034185754,-0.9366200193628123,0.0001220703125,26.173298610172488,8192.0,False,True
sample37445,52.147300198431815,42.547647426745684,0.47764933119628694,0.9505515841555937,0.0001220703125,14.885261961688734,8192.0,False,True
sample37446,50.8504268241328,25.963289795585112,0.6675642951307316,-0.9786339458596319,0.0001220703125,17.617341577549812,8192.0,False,True
sample37447,20.194038290212546,30.33314863432359,-0.7665762400345746,-0.4960870601987424,0.0001220703125,22.298147709478435,8192.0,False,True
sample37448,54.181337020471105,5.954547985213353,-0.35452579947478524,-0.7256156563206078,0.0001220703125,28.982488229463648,8192.0,False,True
sample37449,67.03629304965817,41.36399889300853,0.2980829143465987,-0.4682756469365028,0.0001220703125,13.924673298041514,8192.0,False,True
sample3745,47.350007288381164,20.64476237945505,0.9255879829343915,0.661935313622429,0.0001220703125,19.420777386645643,8192.0,False,True
sample37450,69.63662484314005,9.754239066657307,-0.5450802072837189,-0.5552055716541366,0.0001220703125,22.69684798221073,8192.0,False,True
sample37451,54.42297361520784,74.11017027718319,-0.9338612178536627,-0.27102660929410494,0.0001220703125,12.359766341545276,8192.0,False,True
sample37452,74.85777887195205,60.28658491711684,-0.1507939167405219,0.8333973487028111,0.0001220703125,11.92433129626318,8192.0,False,True
sample37453,65.9335723070991,7.2812892244202025,0.143108958502295,0.4197181535733122,0.0001220703125,25.59102735865983,8192.0,False,True
sample37454,31.97621811761295,60.85425160587994,-0.5901830105420248,0.3886568411987793,0.0001220703125,15.59724731314333,8192.0,False,True
sample37455,23.215123803498102,14.356028848256651,0.5219849501142292,0.4550382680743811,0.0001220703125,26.99670222344402,8192.0,False,True
sample37456,42.156189692354666,63.47348085829655,-0.004225954211718674,0.312663287014442,0.0001220703125,14.066434065438516,8192.0,False,True
sample37457,68.68092275374791,54.03298158353036,-0.4955240706570163,0.6617866042902586,0.0001220703125,12.678181801810066,8192.0,False,True
sample37458,8.06852111202717,52.94030789413156,-0.03303005289901795,-0.6540544035060553,0.0001220703125,26.13438797026314,8192.0,False,True
sample37459,22.227521208078674,6.120524221531939,-0.6168174883065745,0.049381489134237344,0.0001220703125,36.47047489342407,8192.0,False,True
sample3746,13.266918530086487,62.40619800161419,-0.977166218524106,-0.24724999257222435,0.0001220703125,20.947125332913824,8192.0,False,True
sample37460,21.50505534893998,20.108090589892157,0.33335017486279883,0.43037123766778496,0.0001220703125,24.79950105608905,8192.0,False,True
sample37461,54.084149893652324,71.98452563965382,0.46840872770845754,0.3395334492384495,0.0001220703125,12.494413204784305,8192.0,False,True
sample37462,58.69825007721268,15.877834481034178,-0.9924261688874667,0.03957521686529175,0.0001220703125,20.000906832688027,8192.0,False,True
sample37463,42.085107900205784,12.862435983551485,-0.5179065184804017,-0.022580529166151497,0.0001220703125,23.602339748638062,8192.0,False,True
sample37464,13.73105151109862,68.8838013600718,0.9093486066575337,0.13195761195651146,0.0001220703125,20.146765303232595,8192.0,False,True
sample37465,9.241537073002302,15.99764148697255,0.9526725915746267,0.9956414679497075,0.0001220703125,34.840969957429316,8192.0,False,True
sample37466,29.410363520861303,43.40235382056126,-0.9608309608175755,0.7717174619286126,0.0001220703125,17.72256897629211,8192.0,False,True
sample37467,7.381725207759697,41.47916564728075,-0.9262469520453195,0.7878619290590597,0.0001220703125,28.79921261634172,8192.0,False,True
sample37468,46.80312655367848,34.91771049689844,-0.1964481894604051,0.7447518756686037,0.0001220703125,16.38899281708626,8192.0,False,True
sample37469,22.323722257953946,22.237652539925694,-0.40310328274784046,-0.000990727060833696,0.0001220703125,23.750890088446813,8192.0,False,True
sample3747,42.55417505184349,63.51733880976114,0.30662922094280576,-0.8993388954400575,0.0001220703125,14.02063935870715,8192.0,False,True
sample37470,57.37158922504007,70.71937510943052,-0.6882868869116101,-0.13901601349050363,0.0001220703125,12.327002246959712,8192.0,False,True
sample37471,59.07457444791905,38.78476255331318,0.7010225685680539,-0.3245026622637667,0.0001220703125,14.767535732015281,8192.0,False,True
sample37472,56.74679848913036,23.624734827090624,-0.9111207343302984,-0.4207606576861994,0.0001220703125,17.61582816413152,8192.0,False,True
sample37473,29.571275180632412,67.19529876611443,0.3093522935191765,0.49153721155106667,0.0001220703125,15.555830995621738,8192.0,False,True
sample37474,66.21978533336963,23.76956286580082,0.9265213664420092,0.4301997137074306,0.0001220703125,16.82292178451028,8192.0,False,True
sample37475,51.04628500438919,7.87797278802879,-0.4295685745778054,-0.383592179378338,0.0001220703125,26.61648382642038,8192.0,False,True
sample37476,59.568401476075614,29.024615179487043,-0.2537028300031391,-0.584283164789851,0.0001220703125,16.20923164972514,8192.0,False,True
sample37477,51.71614040790872,74.25695404575919,-0.8051001264047799,0.523772145160376,0.0001220703125,12.557535358775356,8192.0,False,True
sample37478,13.303428553830209,31.60685698526214,-0.9116611095621037,0.4639846647381646,0.0001220703125,25.301413885789838,8192.0,False,True
sample37479,57.91244691625097,42.987499491034924,-0.4994416252624635,0.26338165161188887,0.0001220703125,14.369758806854703,8192.0,False,True
sample3748,63.429583522264636,9.586171856120593,-0.6601853822203174,-0.8549757990947882,0.0001220703125,17.559729988590576,8192.0,False,True
sample37480,53.00517219335836,16.76626217187207,-0.6694607500928493,0.05671588210243639,0.0001220703125,20.19215478557178,8192.0,False,True
sample37481,55.59815658649432,47.36930744145252,-0.024375121119441512,-0.6214237657279824,0.0001220703125,14.105366194849257,8192.0,False,True
sample37482,5.402768039410256,25.488967263906524,-0.2987921280188429,-0.6626339725067828,0.0001220703125,36.69635903717482,8192.0,False,True
sample37483,26.741110591689072,18.609339232787303,0.26419721144543995,-0.6909013698584805,0.0001220703125,23.781388149284464,8192.0,False,True
sample37484,68.6954733754043,55.106846801709764,0.3532321429353874,-0.9984349186480265,0.0001220703125,12.597862559676543,8192.0,False,True
sample37485,53.02903715584953,63.432257797913586,-0.05772875576193648,0.7456818338168062,0.0001220703125,13.068316190246136,8192.0,False,True
sample37486,29.36907509013111,65.39702881671317,-0.2438815854894385,-0.442283789346006,0.0001220703125,15.714277544065268,8192.0,False,True
sample37487,62.65576661481952,60.09122915935852,0.6039000903383344,-0.5893795164972095,0.0001220703125,12.61007608165252,8192.0,False,True
sample37488,15.791247485252134,22.429207079710835,0.03787040699004296,-0.9983826272850569,0.0001220703125,26.444264630117445,8192.0,False,True
sample37489,26.127498927879557,69.23588657748168,0.23355917157382355,-0.2380490458387955,0.0001220703125,16.08394929106103,8192.0,False,True
sample3749,57.22712229794325,70.1562847073446,-0.8972866042651769,-0.23549929294419691,0.0001220703125,12.367141297547153,8192.0,False,True
sample37490,32.07083377119805,30.837147864099627,-0.8576212864515158,-0.206947065728029,0.0001220703125,19.149169680221217,8192.0,False,True
sample37491,29.23907223676983,8.939934485570541,0.7860956889823424,0.5275050488844567,0.0001220703125,29.631064599257186,8192.0,False,True
sample37492,59.286586307882835,66.29539946266179,-0.43387200381118696,0.8662274171437537,0.0001220703125,12.443910485623489,8192.0,False,True
sample37493,63.65619667936001,37.082962064948745,0.7253511816953678,-0.42146786798426594,0.0001220703125,14.656322909087876,8192.0,False,True
sample37494,43.74194047838905,18.806489625098855,0.09676293843347239,0.13118836451590432,0.0001220703125,20.503631196692393,8192.0,False,True
sample37495,56.55857372589591,58.954825633630186,0.8798546736348006,-0.28607131030818067,0.0001220703125,13.097948130738564,8192.0,False,True
sample37496,6.175493541234086,30.4031177807751,0.8053882814459662,0.20992413604250515,0.0001220703125,33.36669010490687,8192.0,False,True
sample37497,54.36288194546194,65.91456138183386,-0.002678678762496167,0.05721711090898263,0.0001220703125,12.81363895408872,8192.0,False,True
sample37498,23.98612050475345,14.439001002047947,-0.6892398789286844,0.7321934947352376,0.0001220703125,26.685255835160486,8192.0,False,True
sample37499,23.0659781975584,23.691185640649763,0.5158210526182442,0.1157000148387487,0.0001220703125,23.049017434767265,8192.0,False,True
sample375,69.28133461189236,39.92858897988511,0.5800310715364211,0.09202909270504056,0.0001220703125,13.95006025783385,8192.0,False,True
sample3750,37.36667148185187,68.36724090313706,-0.2095436396770497,0.28898602985503097,0.0001220703125,14.314725070091157,8192.0,False,True
sample37500,68.637455222569,21.665746731346065,-0.8670922013207095,0.2580606146869474,0.0001220703125,17.192666116327345,8192.0,False,True
sample37501,71.56856812179554,29.869393319127838,-0.28019384633741107,0.9139446106201002,0.0001220703125,15.22475067086911,8192.0,False,True
sample37502,50.7916168988807,65.72847287355624,-0.05119257044311898,0.4353483565058599,0.0001220703125,13.10618842510537,8192.0,False,True
sample37503,48.69546693913816,44.308903395409764,0.9256252692969661,0.6445225510317082,0.0001220703125,15.008126866488473,8192.0,False,True
sample37504,50.35674749268888,15.108259841710312,0.16565454242162658,0.7697574393130352,0.0001220703125,21.233911721788655,8192.0,False,True
sample37505,33.22800042403715,39.77116614896029,0.8794393524268721,0.6004885163285733,0.0001220703125,17.499209750329296,8192.0,False,True
sample37506,58.45506197762461,66.0432786983787,-0.7104396821959232,-0.5338814184436815,0.0001220703125,12.514321630801891,8192.0,False,True
